step,training_loss,epoch,elapsed_time,lr_param_group_0
0,5.185380458831787,3.0000583158385816,7.844026803970337,4.005203767033154e-06
1,5.052984714508057,7.000058315838582,13.893620729446411,4.020813939832951e-06
2,5.015171527862549,11.000058315838581,22.411503314971924,4.046827133745131e-06
3,5.338201522827148,15.000058315838581,27.567501544952393,4.083237708494647e-06
4,5.227437496185303,19.000058315838583,33.659220457077026,4.130037769408643e-06
5,4.817885875701904,23.000058315838583,41.93557834625244,4.187217169128213e-06
6,5.135050296783447,27.000058315838583,46.907981634140015,4.254763509808549e-06
7,5.311710357666016,31.000058315838583,53.27372670173645,4.332662145807096e-06
8,4.793911457061768,35.00005831583858,58.67331337928772,4.420896186859127e-06
9,4.838479042053223,39.00005831583858,65.77325415611267,4.519446501739894e-06
10,5.0783610343933105,43.00005831583858,73.68756484985352,4.6282917224127164e-06
11,5.214177131652832,47.00005831583858,79.35746216773987,4.747408248662158e-06
12,5.132482051849365,51.00005831583858,86.62369537353516,4.876770253211038e-06
13,5.0849103927612305,55.00005831583858,93.45273184776306,5.0163496873203945e-06
14,5.2514214515686035,59.00005831583858,99.30938625335693,5.1661162868711755e-06
15,5.131878852844238,63.00005831583858,107.22617506980896,5.326037578926146e-06
16,5.198437213897705,67.00005831583859,112.75249457359314,5.496078888770844e-06
17,5.043985366821289,71.00005831583859,120.13088011741638,5.676203347431793e-06
18,5.018705368041992,75.00005831583859,126.58363485336304,5.866371899670701e-06
19,5.2719926834106445,79.00005831583859,132.6635491847992,6.0665433124524476e-06
20,4.996456146240234,83.00005831583859,140.08683824539185,6.276674183885387e-06
21,5.313268661499023,87.00005831583859,147.26187133789062,6.496718952632007e-06
22,4.980909824371338,91.00005831583859,155.46870374679565,6.7266299077875275e-06
23,5.01323127746582,95.00005831583859,162.49686670303345,6.966357199224952e-06
24,4.9330525398254395,99.00005831583859,168.9175271987915,7.2158488484036e-06
25,4.974261283874512,103.00005831583859,176.98427414894104,7.475050759639309e-06
26,5.186556816101074,107.00005831583859,182.82532501220703,7.743906731833765e-06
27,5.130909442901611,111.00005831583859,189.58202195167542,8.022358470660083e-06
28,4.872640132904053,115.00005831583859,197.48506450653076,8.310345601202475e-06
29,5.041412353515625,119.00005831583859,205.0868272781372,8.60780568104695e-06
30,5.250393390655518,123.00005831583859,210.74131560325623,8.914674213820301e-06
31,5.129955291748047,127.00005831583859,218.26232028007507,9.230884663174413e-06
32,5.279317378997803,131.00005831583857,224.56436562538147,9.556368467212973e-06
33,5.236685752868652,135.00005831583857,231.22060465812683,9.89105505335725e-06
34,5.042293071746826,139.00005831583857,238.0774049758911,1.023487185364795e-05
35,5.178162574768066,143.00005831583857,245.02476525306702,1.0587744320479599e-05
36,4.889101028442383,147.00005831583857,253.2461359500885,1.0949595942764327e-05
37,5.0659990310668945,151.00005831583857,261.41667580604553,1.1320348262521137e-05
38,5.0287251472473145,155.00005831583857,268.2988245487213,1.1699920891887564e-05
39,4.941749095916748,159.00005831583857,275.8439185619354,1.2088231530549693e-05
40,5.101420879364014,163.00005831583857,283.3119640350342,1.2485195983586632e-05
41,5.485862731933594,167.00005831583857,289.3611466884613,1.289072817972616e-05
42,5.030766010284424,171.00005831583857,297.80291509628296,1.3304740190006869e-05
43,5.282228469848633,175.00005831583857,305.5207781791687,1.3727142246843345e-05
44,4.958108901977539,179.00005831583857,311.73375272750854,1.415784276348982e-05
45,5.532242298126221,183.00005831583857,316.27891397476196,1.4596748353898416e-05
46,5.454108715057373,187.00005831583857,323.6046838760376,1.5043763852967354e-05
47,5.267223834991455,191.00005831583857,328.8307852745056,1.5498792337175084e-05
48,5.130214214324951,195.00005831583857,336.6947920322418,1.5961735145595567e-05
49,4.9582200050354,199.00005831583857,343.40737676620483,1.6432491901290257e-05
50,5.221947193145752,203.00005831583857,349.69400787353516,1.6910960533072242e-05
51,5.536697864532471,207.00005831583857,354.7960982322693,1.7397037297637685e-05
52,5.06987190246582,211.00005831583857,362.0934410095215,1.789061680205978e-05
53,5.112032890319824,215.00005831583857,368.8023066520691,1.8391592026640474e-05
54,5.212636947631836,219.00005831583857,376.5428023338318,1.8899854348114847e-05
55,5.075380802154541,223.00005831583857,382.2801594734192,1.941529356320321e-05
56,5.15069055557251,227.00005831583857,389.3715238571167,1.9937797912505757e-05
57,5.0037946701049805,231.00005831583857,395.5052020549774,2.0467254104734683e-05
58,5.110103607177734,235.00005831583857,404.1794888973236,2.1003547341278355e-05
59,5.226578235626221,239.00005831583857,411.02569603919983,2.1546561341092465e-05
60,5.257453918457031,243.00005831583857,417.5600564479828,2.2096178365912372e-05
61,4.932938098907471,247.00005831583857,423.9150507450104,2.265227924578162e-05
62,4.928041934967041,251.00005831583857,431.28954339027405,2.3214743404890826e-05
63,4.946169853210449,255.00005831583857,437.8438630104065,2.378344888772129e-05
64,5.153398513793945,259.0000583158386,445.4597532749176,2.435827238548789e-05
65,5.221638202667236,263.0000583158386,451.477600812912,2.4939089262875303e-05
66,5.045618534088135,267.0000583158386,459.0695791244507,2.5525773585061918e-05
67,5.392786026000977,271.0000583158386,464.89367961883545,2.611819814502545e-05
68,5.192753314971924,275.0000583158386,469.93902111053467,2.6716234491124455e-05
69,4.987007141113281,279.0000583158386,477.19961881637573,2.7319752954949652e-05
70,4.937136650085449,283.0000583158386,485.2945079803467,2.792862267943916e-05
71,5.2460174560546875,287.0000583158386,492.70406103134155,2.8542711647251272e-05
72,4.822690963745117,291.0000583158386,499.79945611953735,2.9161886709389115e-05
73,4.658005237579346,295.0000583158386,507.08868956565857,2.9786013614070336e-05
74,4.831092357635498,299.0000583158386,514.5725471973419,3.0414957035836116e-05
75,4.8582892417907715,303.0000583158386,520.907041311264,3.1048580604893e-05
76,5.150422096252441,307.0000583158386,527.4961395263672,3.1686746936680944e-05
77,5.080202579498291,311.0000583158386,535.4807415008545,3.232931766166167e-05
78,5.301460266113281,315.0000583158386,541.2194905281067,3.297615345532041e-05
79,5.119466781616211,319.0000583158386,548.038850069046,3.3627114068374655e-05
80,4.746155738830566,323.0000583158386,555.265212059021,3.4282058357183704e-05
81,4.995901107788086,327.0000583158386,562.1302058696747,3.494084431435175e-05
82,4.728497505187988,331.0000583158386,569.0216467380524,3.5603329099518556e-05
83,4.9457926750183105,335.0000583158386,575.3398094177246,3.6269369070330586e-05
84,5.149112224578857,339.0000583158386,582.8390164375305,3.6938819813586027e-05
85,4.874675750732422,343.0000583158386,590.5780735015869,3.761153617654708e-05
86,5.021196365356445,347.0000583158386,597.0772399902344,3.828737229841239e-05
87,4.846909523010254,351.0000583158386,603.74001121521,3.896618164194317e-05
88,5.127388000488281,355.0000583158386,609.1216163635254,3.9647817025235934e-05
89,4.852417945861816,359.0000583158386,615.1453754901886,4.033213065363502e-05
90,5.187248706817627,363.0000583158386,620.6037213802338,4.101897415177792e-05
91,4.937949180603027,367.0000583158386,626.8308851718903,4.170819859576661e-05
92,5.02336311340332,371.0000583158386,633.8094255924225,4.2399654545457763e-05
93,4.811540603637695,375.0000583158386,641.1325221061707,4.309319207686488e-05
94,5.000307083129883,379.0000583158386,648.4255468845367,4.378866081466537e-05
95,4.726911544799805,383.0000583158386,656.2181301116943,4.4485909964805484e-05
96,4.796709060668945,387.0000583158386,664.2974231243134,4.518478834719596e-05
97,5.195734977722168,391.0000583158386,670.511796951294,4.5885144428491565e-05
98,5.260634422302246,395.0000583158386,676.3735792636871,4.658682635494699e-05
99,4.921663284301758,399.0000583158386,683.5722613334656,4.7289681985342345e-05
100,4.752683162689209,403.0000583158386,690.9388480186462,4.799355892397106e-05
101,5.026449203491211,407.0000583158386,696.8746426105499,4.869830455368275e-05
102,5.0471415519714355,411.0000583158386,703.2932410240173,4.940376606897433e-05
103,4.839668273925781,415.0000583158386,709.9384338855743,5.0109790509121776e-05
104,5.028820991516113,419.0000583158386,716.3531610965729,5.081622479134563e-05
105,4.8426618576049805,423.0000583158386,724.0234889984131,5.152291574400305e-05
106,5.032720565795898,427.0000583158386,730.8713619709015,5.222971013979895e-05
107,4.979188919067383,431.0000583158386,737.2072961330414,5.293645472900932e-05
108,4.841801643371582,435.0000583158386,744.3716254234314,5.364299627270941e-05
109,5.018462181091309,439.0000583158386,752.061562538147,5.434918157599952e-05
110,5.0575714111328125,443.0000583158386,758.5017983913422,5.5054857521221286e-05
111,4.901976108551025,447.0000583158386,765.7473878860474,5.575987110115723e-05
112,5.097481727600098,451.0000583158386,772.7619678974152,5.64640694522063e-05
113,4.789582252502441,455.0000583158386,779.4714016914368,5.716729988752832e-05
114,4.861869812011719,459.0000583158386,787.8137743473053,5.7869409930150125e-05
115,4.6515936851501465,463.0000583158386,795.1427316665649,5.8570247346026165e-05
116,4.918715476989746,467.0000583158386,801.9200813770294,5.926966017704641e-05
117,4.690805435180664,471.0000583158386,810.3993806838989,5.996749677398452e-05
118,4.715383529663086,475.0000583158386,818.9554648399353,6.0663605829378904e-05
119,4.835772514343262,479.0000583158386,826.51123213768,6.135783641033984e-05
120,4.920598030090332,483.0000583158386,833.1754779815674,6.205003799127518e-05
121,4.859936714172363,487.0000583158386,839.9081425666809,6.2740060486528e-05
