step,training_loss,epoch,elapsed_time,lr_param_group_0
0,2.115725517272949,3.0000583158385816,7.548052072525024,4.005203767033154e-06
1,2.059014320373535,7.000058315838582,14.053884267807007,4.020813939832951e-06
2,1.9845764636993408,11.000058315838581,21.98025345802307,4.046827133745131e-06
3,2.4327828884124756,15.000058315838581,27.57738494873047,4.083237708494647e-06
4,2.204429864883423,19.000058315838583,34.30164361000061,4.130037769408643e-06
5,1.900787353515625,23.000058315838583,41.26822519302368,4.187217169128213e-06
6,1.9662911891937256,27.000058315838583,46.98867392539978,4.254763509808549e-06
7,2.036642551422119,31.000058315838583,53.49577069282532,4.332662145807096e-06
8,2.2964673042297363,35.00005831583858,60.68053388595581,4.420896186859127e-06
9,1.792245626449585,39.00005831583858,67.61272668838501,4.519446501739894e-06
10,2.187805414199829,43.00005831583858,73.67092490196228,4.6282917224127164e-06
11,2.0667788982391357,47.00005831583858,80.76356220245361,4.747408248662158e-06
12,2.0281646251678467,51.00005831583858,87.91512393951416,4.876770253211038e-06
13,2.271761178970337,55.00005831583858,95.13966035842896,5.0163496873203945e-06
14,2.280766010284424,59.00005831583858,102.37918829917908,5.1661162868711755e-06
15,2.2502479553222656,63.00005831583858,108.70054912567139,5.326037578926146e-06
16,2.0288679599761963,67.00005831583859,114.81442165374756,5.496078888770844e-06
17,1.8919761180877686,71.00005831583859,121.90464305877686,5.676203347431793e-06
18,2.0515143871307373,75.00005831583859,128.3061912059784,5.866371899670701e-06
19,1.8589810132980347,79.00005831583859,135.87699580192566,6.0665433124524476e-06
20,2.188220500946045,83.00005831583859,141.55823802947998,6.276674183885387e-06
21,1.9374890327453613,87.00005831583859,149.35530543327332,6.496718952632007e-06
22,2.3277664184570312,91.00005831583859,156.34577584266663,6.7266299077875275e-06
23,1.9547637701034546,95.00005831583859,162.515052318573,6.966357199224952e-06
24,2.1436328887939453,99.00005831583859,166.98995852470398,7.2158488484036e-06
25,2.116152286529541,103.00005831583859,172.68062615394592,7.475050759639309e-06
26,1.755310297012329,107.00005831583859,180.4860327243805,7.743906731833765e-06
27,2.1651387214660645,111.00005831583859,187.1105499267578,8.022358470660083e-06
28,1.9937522411346436,115.00005831583859,194.23431038856506,8.310345601202475e-06
29,2.191065788269043,119.00005831583859,200.60412693023682,8.60780568104695e-06
30,2.2017717361450195,123.00005831583859,207.4297149181366,8.914674213820301e-06
31,1.8452723026275635,127.00005831583859,214.43088507652283,9.230884663174413e-06
32,1.9738378524780273,131.00005831583857,220.06077647209167,9.556368467212973e-06
