step,training_loss,epoch,elapsed_time,lr_param_group_0
0,5.909660816192627,3.0000583158385816,7.579322099685669,4.005203767033154e-06
1,5.917609214782715,7.000058315838582,14.702088594436646,4.020813939832951e-06
2,5.777539253234863,11.000058315838581,21.64716100692749,4.046827133745131e-06
3,5.828814506530762,15.000058315838581,29.254655122756958,4.083237708494647e-06
4,5.9110212326049805,19.000058315838583,36.318158864974976,4.130037769408643e-06
5,5.967522621154785,23.000058315838583,42.3678994178772,4.187217169128213e-06
6,5.951657295227051,27.000058315838583,48.78354525566101,4.254763509808549e-06
7,5.8648881912231445,31.000058315838583,54.883646965026855,4.332662145807096e-06
8,5.769975662231445,35.00005831583858,62.85191297531128,4.420896186859127e-06
9,5.761922836303711,39.00005831583858,69.48304414749146,4.519446501739894e-06
10,5.912001609802246,43.00005831583858,74.39088463783264,4.6282917224127164e-06
11,5.88822078704834,47.00005831583858,80.92908525466919,4.747408248662158e-06
12,5.784396171569824,51.00005831583858,88.03878211975098,4.876770253211038e-06
13,5.801167011260986,55.00005831583858,95.36428380012512,5.0163496873203945e-06
14,6.156034469604492,59.00005831583858,101.04677057266235,5.1661162868711755e-06
15,5.836981773376465,63.00005831583858,106.44915628433228,5.326037578926146e-06
16,5.622885704040527,67.00005831583859,113.68776941299438,5.496078888770844e-06
17,5.849283695220947,71.00005831583859,120.15194582939148,5.676203347431793e-06
18,5.736380577087402,75.00005831583859,126.22008776664734,5.866371899670701e-06
19,5.960474491119385,79.00005831583859,133.84043860435486,6.0665433124524476e-06
20,5.625341892242432,83.00005831583859,141.99351859092712,6.276674183885387e-06
21,5.730624675750732,87.00005831583859,148.68173003196716,6.496718952632007e-06
22,5.830624580383301,91.00005831583859,156.04611921310425,6.7266299077875275e-06
23,5.900070667266846,95.00005831583859,162.68366694450378,6.966357199224952e-06
24,5.75394868850708,99.00005831583859,170.46990275382996,7.2158488484036e-06
25,5.804322242736816,103.00005831583859,177.52816033363342,7.475050759639309e-06
26,5.859752655029297,107.00005831583859,182.4904158115387,7.743906731833765e-06
27,5.900920391082764,111.00005831583859,188.5650589466095,8.022358470660083e-06
28,5.6544084548950195,115.00005831583859,196.23311829566956,8.310345601202475e-06
29,5.733950614929199,119.00005831583859,204.32558822631836,8.60780568104695e-06
30,5.756947040557861,123.00005831583859,212.48964047431946,8.914674213820301e-06
31,5.838844299316406,127.00005831583859,220.19598698616028,9.230884663174413e-06
32,5.908862113952637,131.00005831583857,227.24436283111572,9.556368467212973e-06
33,5.778625011444092,135.00005831583857,233.19934391975403,9.89105505335725e-06
34,5.6683807373046875,139.00005831583857,240.6859097480774,1.023487185364795e-05
35,5.637629508972168,143.00005831583857,247.61213541030884,1.0587744320479599e-05
36,5.745171070098877,147.00005831583857,253.07769894599915,1.0949595942764327e-05
37,5.800104141235352,151.00005831583857,261.16463446617126,1.1320348262521137e-05
38,6.020974159240723,155.00005831583857,265.7487561702728,1.1699920891887564e-05
39,5.821319580078125,159.00005831583857,271.9339463710785,1.2088231530549693e-05
40,5.99770975112915,163.00005831583857,279.3148350715637,1.2485195983586632e-05
41,5.76407527923584,167.00005831583857,286.2103157043457,1.289072817972616e-05
42,5.7682366371154785,171.00005831583857,293.2263722419739,1.3304740190006869e-05
43,6.035659313201904,175.00005831583857,298.23011207580566,1.3727142246843345e-05
44,5.689934730529785,179.00005831583857,305.70988965034485,1.415784276348982e-05
45,5.957769393920898,183.00005831583857,312.66711616516113,1.4596748353898416e-05
46,5.84157657623291,187.00005831583857,318.85333800315857,1.5043763852967354e-05
47,5.565608024597168,191.00005831583857,326.11838269233704,1.5498792337175084e-05
48,5.685626983642578,195.00005831583857,333.9032678604126,1.5961735145595567e-05
49,5.984568119049072,199.00005831583857,340.9404149055481,1.6432491901290257e-05
50,5.860672950744629,203.00005831583857,346.80617475509644,1.6910960533072242e-05
51,5.631856918334961,207.00005831583857,353.8547258377075,1.7397037297637685e-05
52,5.574145793914795,211.00005831583857,361.4348933696747,1.789061680205978e-05
53,5.992969512939453,215.00005831583857,367.84590911865234,1.8391592026640474e-05
54,5.658278465270996,219.00005831583857,375.73898553848267,1.8899854348114847e-05
55,5.958344459533691,223.00005831583857,383.3945198059082,1.941529356320321e-05
56,5.83779764175415,227.00005831583857,390.09613728523254,1.9937797912505757e-05
57,5.68841552734375,231.00005831583857,397.4299192428589,2.0467254104734683e-05
58,5.85124397277832,235.00005831583857,403.1252751350403,2.1003547341278355e-05
59,5.841002464294434,239.00005831583857,407.52969121932983,2.1546561341092465e-05
60,5.691926002502441,243.00005831583857,414.90939712524414,2.2096178365912372e-05
61,5.959284782409668,247.00005831583857,421.10887598991394,2.265227924578162e-05
62,5.914068222045898,251.00005831583857,427.9554922580719,2.3214743404890826e-05
63,5.715479850769043,255.00005831583857,435.46089720726013,2.378344888772129e-05
64,5.789482116699219,259.0000583158386,441.684513092041,2.435827238548789e-05
65,5.614771366119385,263.0000583158386,448.71667981147766,2.4939089262875303e-05
66,5.683302879333496,267.0000583158386,456.2655494213104,2.5525773585061918e-05
67,6.001425743103027,271.0000583158386,464.2605810165405,2.611819814502545e-05
68,5.826681613922119,275.0000583158386,469.5217957496643,2.6716234491124455e-05
69,5.670802593231201,279.0000583158386,475.29696011543274,2.7319752954949652e-05
70,5.7602338790893555,283.0000583158386,480.1546540260315,2.792862267943916e-05
71,5.833202362060547,287.0000583158386,486.6253559589386,2.8542711647251272e-05
72,6.265693664550781,291.0000583158386,491.67520809173584,2.9161886709389115e-05
73,5.7965288162231445,295.0000583158386,498.4974751472473,2.9786013614070336e-05
74,5.6120524406433105,299.0000583158386,505.1518862247467,3.0414957035836116e-05
75,5.630765914916992,303.0000583158386,512.2610077857971,3.1048580604893e-05
76,5.834928035736084,307.0000583158386,517.922036409378,3.1686746936680944e-05
77,5.869202613830566,311.0000583158386,524.0344738960266,3.232931766166167e-05
78,5.569869041442871,315.0000583158386,530.3453047275543,3.297615345532041e-05
79,5.5439066886901855,319.0000583158386,537.1524140834808,3.3627114068374655e-05
80,5.545857906341553,323.0000583158386,543.842725276947,3.4282058357183704e-05
81,5.815670967102051,327.0000583158386,550.0570087432861,3.494084431435175e-05
82,5.603509902954102,331.0000583158386,557.2500283718109,3.5603329099518556e-05
83,5.6889424324035645,335.0000583158386,563.4722020626068,3.6269369070330586e-05
84,5.551475524902344,339.0000583158386,569.7435250282288,3.6938819813586027e-05
85,5.5233869552612305,343.0000583158386,577.2615714073181,3.761153617654708e-05
86,5.892277717590332,347.0000583158386,582.93501329422,3.828737229841239e-05
87,5.712708950042725,351.0000583158386,589.9158058166504,3.896618164194317e-05
88,5.738803863525391,355.0000583158386,597.0407712459564,3.9647817025235934e-05
89,5.843288421630859,359.0000583158386,602.4980878829956,4.033213065363502e-05
90,5.621545791625977,363.0000583158386,610.6331944465637,4.101897415177792e-05
91,5.859651565551758,367.0000583158386,618.5037372112274,4.170819859576661e-05
