step,training_loss,epoch,elapsed_time,lr_param_group_0
184,1.2821261882781982,369.00011663167714,1542.6970784664154,9.587792753170921e-05
185,1.452453374862671,371.00011663167714,1553.171131849289,9.615972363139376e-05
186,1.4739015102386475,373.00011663167714,1563.6579945087433,9.643194485966056e-05
187,1.3059685230255127,375.00011663167714,1572.23060131073,9.669453219251573e-05
188,1.094974160194397,377.00011663167714,1581.736927986145,9.694742869482151e-05
189,1.0311427116394043,379.00011663167714,1588.7623620033264,9.719057953264118e-05
190,1.3992576599121094,381.00011663167714,1598.8589661121368,9.74239319851283e-05
191,1.4412899017333984,383.00011663167714,1608.0310230255127,9.764743545595794e-05
192,1.5648542642593384,385.00011663167714,1618.1322031021118,9.7861041484297e-05
193,1.4101908206939697,387.00011663167714,1625.5125646591187,9.806470375531184e-05
194,1.490394115447998,389.00011663167714,1635.3187041282654,9.825837811021028e-05
195,1.25680410861969,391.00011663167714,1645.1541213989258,9.844202255581635e-05
196,1.2681355476379395,393.00011663167714,1653.6183190345764,9.86155972736754e-05
197,1.329355001449585,395.00011663167714,1661.4372191429138,9.877906462868765e-05
198,1.297377347946167,397.00011663167714,1669.8702239990234,9.893238917726838e-05
199,1.1577743291854858,399.00011663167714,1677.1587581634521,9.907553767503299e-05
200,1.5567415952682495,401.00011663167714,1686.3238036632538,9.920847908400504e-05
201,1.1358239650726318,403.00011663167714,1693.7778775691986,9.933118457934617e-05
202,1.450119137763977,405.00011663167714,1701.0899102687836,9.94436275556059e-05
203,1.3885098695755005,407.00011663167714,1708.5679287910461,9.954578363249033e-05
204,1.2399572134017944,409.00011663167714,1716.2647738456726,9.963763066014845e-05
205,1.2663283348083496,411.00011663167714,1724.9937119483948,9.971914872397464e-05
206,1.4801557064056396,413.00011663167714,1734.1037726402283,9.979032014892666e-05
207,1.2605397701263428,415.00011663167714,1740.467304944992,9.985112950335809e-05
208,1.495833158493042,417.00011663167714,1747.6576204299927,9.990156360236415e-05
209,1.2659002542495728,419.00011663167714,1754.5284705162048,9.994161151064064e-05
210,1.095937728881836,421.00011663167714,1759.4423563480377,9.997126454485484e-05
211,1.1736907958984375,423.00011663167714,1769.9385356903076,9.999051627552833e-05
212,1.3427976369857788,425.00011663167714,1778.5640797615051,9.999936252843106e-05
213,1.3646492958068848,427.00011663167714,1785.427725315094,9.999999371492387e-05
214,1.0571222305297852,429.00011663167714,1791.8663356304169,9.99999595003128e-05
215,1.3110949993133545,431.00011663167714,1799.6641163825989,9.999989553388694e-05
216,1.431161880493164,433.00011663167714,1807.5905022621155,9.999980181568438e-05
217,1.3811635971069336,435.00011663167714,1818.0604445934296,9.999967834576087e-05
218,1.279365062713623,437.00011663167714,1826.7375082969666,9.999952512418988e-05
219,1.465397596359253,439.00011663167714,1832.6857030391693,9.999934215106257e-05
220,1.2565741539001465,441.00011663167714,1838.9432501792908,9.999912942648784e-05
221,1.3307161331176758,443.00011663167714,1847.4683647155762,9.999888695059226e-05
222,1.2914679050445557,445.00011663167714,1854.892424106598,9.999861472352011e-05
223,1.1446459293365479,447.00011663167714,1863.2715618610382,9.999831274543337e-05
224,1.4170725345611572,449.00011663167714,1873.7739152908325,9.999798101651174e-05
225,1.260852575302124,451.00011663167714,1879.7328667640686,9.999761953695261e-05
226,1.2413533926010132,453.00011663167714,1888.8903093338013,9.999722830697106e-05
227,1.2555451393127441,455.00011663167714,1894.9255139827728,9.99968073267999e-05
228,1.2577192783355713,457.00011663167714,1905.4091336727142,9.999635659668965e-05
229,1.3987879753112793,459.00011663167714,1913.6906747817993,9.999587611690848e-05
230,1.1917800903320312,461.00011663167714,1922.2562375068665,9.99953658877423e-05
231,1.2544291019439697,463.00011663167714,1930.8007164001465,9.999482590949472e-05
232,1.2798466682434082,465.00011663167714,1937.7243797779083,9.999425618248705e-05
233,1.409569501876831,467.00011663167714,1946.5251491069794,9.999365670705831e-05
234,1.4021966457366943,469.00011663167714,1953.3949627876282,9.999302748356518e-05
235,1.450047492980957,471.00011663167714,1961.9340748786926,9.999236851238211e-05
236,1.3871781826019287,473.00011663167714,1972.428864955902,9.999167979390118e-05
237,1.4586272239685059,475.00011663167714,1981.4185953140259,9.999096132853225e-05
238,1.1103096008300781,477.00011663167714,1991.6616220474243,9.999021311670279e-05
239,1.2192808389663696,479.00011663167714,2000.3283994197845,9.998943515885801e-05
240,1.230985403060913,481.00011663167714,2006.0760827064514,9.998862745546089e-05
241,1.002925157546997,483.00011663167714,2012.2598123550415,9.998779000699197e-05
242,1.246497392654419,485.00011663167714,2018.7365353107452,9.99869228139496e-05
243,1.3403023481369019,487.00011663167714,2028.38236618042,9.99860258768498e-05
244,1.4417853355407715,489.00011663167714,2036.8130614757538,9.998509919622626e-05
245,1.2875404357910156,491.00011663167714,2043.77308344841,9.998414277263043e-05
246,1.5164402723312378,493.00011663167714,2052.4497697353363,9.998315660663138e-05
247,1.4888315200805664,495.00011663167714,2060.112674474716,9.998214069881593e-05
248,1.3639602661132812,497.00011663167714,2068.4322595596313,9.998109504978859e-05
249,1.3171498775482178,499.00011663167714,2076.207638978958,9.998001966017155e-05
250,1.1803280115127563,501.00011663167714,2081.2129814624786,9.997891453060473e-05
251,1.429732322692871,503.00011663167714,2091.678596496582,9.997777966174571e-05
252,1.106827735900879,505.00011663167714,2099.4609940052032,9.997661505426978e-05
253,1.2175440788269043,507.00011663167714,2107.7256422042847,9.997542070886993e-05
254,1.3284226655960083,509.00011663167714,2116.558436155319,9.997419662625685e-05
255,1.402280330657959,511.00011663167714,2125.4203402996063,9.997294280715889e-05
256,1.3621022701263428,513.0001166316772,2132.0037252902985,9.997165925232218e-05
257,1.3480541706085205,515.0001166316772,2138.646809577942,9.997034596251042e-05
258,1.3796467781066895,517.0001166316772,2147.505468606949,9.99690029385051e-05
259,1.368412733078003,519.0001166316772,2157.979534626007,9.996763018110538e-05
260,1.3471570014953613,521.0001166316772,2163.4922182559967,9.996622769112808e-05
261,1.2614731788635254,523.0001166316772,2172.2010881900787,9.996479546940776e-05
262,1.399501085281372,525.0001166316772,2179.902495622635,9.996333351679662e-05
263,1.319251537322998,527.0001166316772,2190.235589981079,9.996184183416461e-05
264,1.1856809854507446,529.0001166316772,2196.8904151916504,9.996032042239932e-05
265,1.3543405532836914,531.0001166316772,2206.557914018631,9.995876928240605e-05
266,1.3701894283294678,533.0001166316772,2215.267256498337,9.995718841510781e-05
267,1.321049451828003,535.0001166316772,2225.037396669388,9.995557782144525e-05
268,1.174661636352539,537.0001166316772,2232.329545021057,9.995393750237677e-05
269,1.3010828495025635,539.0001166316772,2240.579799413681,9.995226745887838e-05
270,1.3634345531463623,541.0001166316772,2249.708339691162,9.995056769194385e-05
271,1.3974831104278564,543.0001166316772,2258.072369337082,9.99488382025846e-05
272,1.3353164196014404,545.0001166316772,2268.197895050049,9.994707899182974e-05
273,1.1921178102493286,547.0001166316772,2275.458242893219,9.994529006072608e-05
274,1.1323446035385132,549.0001166316772,2284.2241497039795,9.994347141033811e-05
275,1.4829809665679932,551.0001166316772,2292.158190727234,9.994162304174797e-05
276,1.2372862100601196,553.0001166316772,2298.3519129753113,9.993974495605554e-05
277,1.224510908126831,555.0001166316772,2307.5571150779724,9.993783715437833e-05
278,1.338665246963501,557.0001166316772,2318.0039484500885,9.993589963785158e-05
279,1.252866506576538,559.0001166316772,2327.071172475815,9.993393240762819e-05
280,1.0578832626342773,561.0001166316772,2335.855391740799,9.993193546487873e-05
281,1.3410604000091553,563.0001166316772,2344.720640182495,9.992990881079143e-05
282,1.28109872341156,565.0001166316772,2351.2238204479218,9.992785244657227e-05
283,1.2325730323791504,567.0001166316772,2359.0630667209625,9.992576637344486e-05
284,1.3793408870697021,569.0001166316772,2366.2971065044403,9.992365059265047e-05
285,1.1886072158813477,571.0001166316772,2371.4319388866425,9.99215051054481e-05
286,1.4596161842346191,573.0001166316772,2380.0181181430817,9.99193299131144e-05
287,1.1699953079223633,575.0001166316772,2386.5293247699738,9.991712501694367e-05
288,1.4895453453063965,577.0001166316772,2395.7626535892487,9.991489041824792e-05
289,1.2748003005981445,579.0001166316772,2403.187571287155,9.991262611835683e-05
290,1.2618777751922607,581.0001166316772,2409.5663678646088,9.991033211861773e-05
291,1.4697723388671875,583.0001166316772,2417.5769789218903,9.990800842039567e-05
292,1.2555782794952393,585.0001166316772,2428.0676646232605,9.990565502507334e-05
293,1.3419334888458252,587.0001166316772,2436.0070242881775,9.990327193405106e-05
294,1.471937894821167,589.0001166316772,2444.9592258930206,9.99008591487469e-05
295,1.1787446737289429,591.0001166316772,2453.2548155784607,9.989841667059656e-05
296,1.5562963485717773,593.0001166316772,2462.6920392513275,9.989594450105338e-05
297,1.404939889907837,595.0001166316772,2469.212147474289,9.989344264158844e-05
298,1.104966163635254,597.0001166316772,2479.0670568943024,9.989091109369042e-05
299,1.4727473258972168,599.0001166316772,2488.070676088333,9.988834985886569e-05
300,1.2769708633422852,601.0001166316772,2498.128073453903,9.988575893863828e-05
301,1.2544310092926025,603.0001166316772,2505.6216094493866,9.988313833454992e-05
302,1.3339793682098389,605.0001166316772,2514.5789380073547,9.988048804815994e-05
303,1.4751845598220825,607.0001166316772,2524.91513466835,9.987780808104536e-05
304,1.2476038932800293,609.0001166316772,2534.567137002945,9.98750984348009e-05
305,1.1560884714126587,611.0001166316772,2543.961287498474,9.987235911103887e-05
306,1.3113367557525635,613.0001166316772,2554.4458162784576,9.98695901113893e-05
307,1.345709204673767,615.0001166316772,2560.1074900627136,9.986679143749983e-05
308,1.1906111240386963,617.0001166316772,2567.506774187088,9.98639630910358e-05
309,1.3162622451782227,619.0001166316772,2576.4751245975494,9.986110507368018e-05
310,1.4602372646331787,621.0001166316772,2582.8560876846313,9.985821738713361e-05
311,1.1855432987213135,623.0001166316772,2591.4196643829346,9.985530003311436e-05
312,1.5706441402435303,625.0001166316772,2598.898482322693,9.98523530133584e-05
313,1.2439806461334229,627.0001166316772,2607.981513977051,9.984937632961928e-05
314,1.3333373069763184,629.0001166316772,2615.658659696579,9.984636998366827e-05
315,1.149096131324768,631.0001166316772,2624.2297446727753,9.984333397729427e-05
316,1.2433714866638184,633.0001166316772,2630.5802931785583,9.984026831230379e-05
317,1.35308837890625,635.0001166316772,2637.583688735962,9.983717299052106e-05
318,1.193618655204773,637.0001166316772,2645.9716360569,9.983404801378788e-05
319,1.0959863662719727,639.0001166316772,2652.72762131691,9.983089338396378e-05
320,1.2751014232635498,641.0001166316772,2661.292233467102,9.982770910292584e-05
321,1.3508388996124268,643.0001166316772,2669.762740135193,9.982449517256885e-05
322,1.3712339401245117,645.0001166316772,2680.2497074604034,9.982125159480524e-05
323,1.3520941734313965,647.0001166316772,2689.370874643326,9.981797837156505e-05
324,1.396101713180542,649.0001166316772,2697.0310373306274,9.981467550479598e-05
325,1.1458320617675781,651.0001166316772,2705.464465379715,9.981134299646337e-05
326,1.202209711074829,653.0001166316772,2714.670898914337,9.980798084855018e-05
327,1.0636159181594849,655.0001166316772,2723.385824203491,9.980458906305702e-05
328,1.3965914249420166,657.0001166316772,2731.5444378852844,9.980116764200216e-05
329,1.2247859239578247,659.0001166316772,2739.733781337738,9.979771658742145e-05
330,1.1987463235855103,661.0001166316772,2747.5341470241547,9.979423590136843e-05
331,1.227687120437622,663.0001166316772,2757.406205892563,9.97907255859142e-05
332,1.3825993537902832,665.0001166316772,2765.209100008011,9.97871856431476e-05
333,1.2640907764434814,667.0001166316772,2773.094709634781,9.978361607517497e-05
334,1.2999274730682373,669.0001166316772,2783.218407392502,9.978001688412037e-05
335,1.2113137245178223,671.0001166316772,2793.645652770996,9.977638807212548e-05
336,1.3816173076629639,673.0001166316772,2802.7685282230377,9.977272964134956e-05
337,1.1609359979629517,675.0001166316772,2811.9826838970184,9.976904159396952e-05
338,1.2907800674438477,677.0001166316772,2820.2937598228455,9.97653239321799e-05
339,1.1030163764953613,679.0001166316772,2827.0606212615967,9.976157665819285e-05
340,1.1050570011138916,681.0001166316772,2833.8009996414185,9.975779977423814e-05
341,1.1775929927825928,683.0001166316772,2843.84450006485,9.97539932825632e-05
342,1.1153420209884644,685.0001166316772,2849.9008021354675,9.9750157185433e-05
343,1.304994821548462,687.0001166316772,2856.407222509384,9.974629148513017e-05
344,1.3801132440567017,689.0001166316772,2864.6752667427063,9.974239618395497e-05
345,1.3366961479187012,691.0001166316772,2872.7372138500214,9.973847128422524e-05
346,1.2485287189483643,693.0001166316772,2880.5073368549347,9.973451678827648e-05
347,1.2353358268737793,695.0001166316772,2889.317060470581,9.973053269846174e-05
348,1.3926399946212769,697.0001166316772,2897.76767373085,9.972651901715171e-05
349,1.245267391204834,699.0001166316772,2903.797796726227,9.972247574673471e-05
350,1.0364353656768799,701.0001166316772,2910.484418153763,9.971840288961663e-05
351,1.408612608909607,703.0001166316772,2918.4020376205444,9.971430044822098e-05
352,1.4485490322113037,705.0001166316772,2927.283212184906,9.971016842498886e-05
353,1.2203314304351807,707.0001166316772,2935.9810116291046,9.970600682237902e-05
354,1.2882306575775146,709.0001166316772,2946.2833199501038,9.970181564286774e-05
355,1.2709839344024658,711.0001166316772,2954.716906785965,9.969759488894895e-05
356,1.2674009799957275,713.0001166316772,2963.5833287239075,9.969334456313418e-05
357,1.2185258865356445,715.0001166316772,2972.431858062744,9.968906466795251e-05
358,1.1617488861083984,717.0001166316772,2977.8105642795563,9.968475520595068e-05
359,1.3353347778320312,719.0001166316772,2986.779993534088,9.968041617969296e-05
360,1.345874309539795,721.0001166316772,2994.1319148540497,9.967604759176125e-05
361,1.0724154710769653,723.0001166316772,3002.6676671504974,9.967164944475503e-05
362,1.3154866695404053,725.0001166316772,3010.8047864437103,9.966722174129136e-05
